participant_id,group,image_id,image_order,judgment,is_correct,confidence,reasoning
eb245518-0398-4285-8a09-bd9da0a7ef2a,实验,ai_16,17,AI,True,3,风格过于完美和干净
eb245518-0398-4285-8a09-bd9da0a7ef2a,实验,ai_15,20,Real,False,2,头发纹理有问题，太规整
eb245518-0398-4285-8a09-bd9da0a7ef2a,实验,real_04,21,Real,True,5,纹理不对，太光滑了
eb3dd866-661a-490b-b487-cb0906195fe6,实验,real_03,3,AI,False,0,手指
eb82f5c2-3642-40bb-969d-5651f118cdfa,实验,real_12,1,AI,False,0,手部透视不正确
eb82f5c2-3642-40bb-969d-5651f118cdfa,实验,real_04,6,AI,False,0,手指连一块
eb82f5c2-3642-40bb-969d-5651f118cdfa,实验,ai_09,8,AI,True,0,右手手指少一根
eb82f5c2-3642-40bb-969d-5651f118cdfa,实验,real_20,9,AI,False,0,右手胳膊透视不对
ed7f7596-fd07-45ff-b881-25ba13750685,实验,real_14,1,AI,False,5,颜色过渡异常均匀
ed7f7596-fd07-45ff-b881-25ba13750685,实验,real_02,2,Real,True,4,背景质感不自然，偏向AI渲染
ed7f7596-fd07-45ff-b881-25ba13750685,实验,ai_02,3,AI,True,5,耳朵细节渲染有误
ed7f7596-fd07-45ff-b881-25ba13750685,实验,real_06,4,Real,True,1,风格过于完美和干净
ed7f7596-fd07-45ff-b881-25ba13750685,实验,ai_15,5,Real,False,3,风格过于完美和干净
ed7f7596-fd07-45ff-b881-25ba13750685,实验,ai_09,7,AI,True,3,"整体感觉太""完美""，AI风格"
ed7f7596-fd07-45ff-b881-25ba13750685,实验,real_04,11,Real,True,5,身体比例感觉不对
ed7f7596-fd07-45ff-b881-25ba13750685,实验,ai_01,13,AI,True,5,纹理不对，太光滑了
ed7f7596-fd07-45ff-b881-25ba13750685,实验,ai_08,17,Real,False,2,风格过于完美和干净
ed7f7596-fd07-45ff-b881-25ba13750685,实验,real_05,19,Real,True,5,身体比例感觉不对
ed7f7596-fd07-45ff-b881-25ba13750685,实验,real_16,21,Real,True,4,风格过于完美和干净
f3dcf613-ca02-4ab6-9062-b3d656bdca0a,实验,real_15,1,AI,False,4,左手（画面右侧）不像人画的
f3dcf613-ca02-4ab6-9062-b3d656bdca0a,实验,ai_04,3,Real,False,2,没啥大的判断依据，就是感觉像
f5b2e6dd-1c52-4d12-a6ec-351ddb62d281,实验,real_02,3,Real,True,5,纹理不对，太光滑了
f5b2e6dd-1c52-4d12-a6ec-351ddb62d281,实验,real_12,6,Real,True,3,根据背景知识判断场景真实性
f5b2e6dd-1c52-4d12-a6ec-351ddb62d281,实验,real_06,7,AI,False,3,用Lens搜索了图片来源
f5b2e6dd-1c52-4d12-a6ec-351ddb62d281,实验,real_20,8,Real,True,3,头发纹理有问题，太规整
f5b2e6dd-1c52-4d12-a6ec-351ddb62d281,实验,real_05,13,AI,False,2,纹理不对，太光滑了
f5b2e6dd-1c52-4d12-a6ec-351ddb62d281,实验,ai_16,14,Real,False,3,"整体感觉太""完美""，AI风格"
f5b2e6dd-1c52-4d12-a6ec-351ddb62d281,实验,ai_19,15,AI,True,5,纹理不对，太光滑了
f5b2e6dd-1c52-4d12-a6ec-351ddb62d281,实验,ai_04,21,AI,True,4,背景质感不自然，偏向AI渲染
f9cd2c98-bfc8-4c5b-979c-6b25f6a83a31,实验,ai_04,2,AI,True,4,纹理不对，太光滑了
f9cd2c98-bfc8-4c5b-979c-6b25f6a83a31,实验,real_14,4,Real,True,4,脸部细节有些奇怪
f9cd2c98-bfc8-4c5b-979c-6b25f6a83a31,实验,ai_09,5,AI,True,1,身体比例感觉不对
f9cd2c98-bfc8-4c5b-979c-6b25f6a83a31,实验,real_06,7,Real,True,4,光影太均匀，像AI生成
f9cd2c98-bfc8-4c5b-979c-6b25f6a83a31,实验,ai_15,8,AI,True,5,"整体感觉太""完美""，AI风格"
f9cd2c98-bfc8-4c5b-979c-6b25f6a83a31,实验,real_16,12,Real,True,3,风格过于完美和干净
f9cd2c98-bfc8-4c5b-979c-6b25f6a83a31,实验,real_01,14,Real,True,3,手指形状有点异常
f9cd2c98-bfc8-4c5b-979c-6b25f6a83a31,实验,real_03,16,Real,True,5,背景质感不自然，偏向AI渲染
f9cd2c98-bfc8-4c5b-979c-6b25f6a83a31,实验,ai_08,18,Real,False,4,光影太均匀，像AI生成
f9cd2c98-bfc8-4c5b-979c-6b25f6a83a31,实验,ai_13,19,AI,True,4,根据背景知识判断场景真实性
018b6e1e-f0ef-4e47-b67a-6e3efaebcfa8,对照,real_11,6,Real,True,3,直觉判断
018b6e1e-f0ef-4e47-b67a-6e3efaebcfa8,对照,ai_01,20,AI,True,5,感觉像AI生成的
044df129-8316-472c-8ed5-620e67497a7c,对照,ai_01,7,AI,True,2,感觉像AI生成的
044df129-8316-472c-8ed5-620e67497a7c,对照,ai_08,11,Real,False,3,手看起来有点奇怪
07c55c92-f08b-408a-b499-3679bab4bece,对照,real_01,17,Real,True,3,手看起来有点奇怪
07c55c92-f08b-408a-b499-3679bab4bece,对照,real_14,18,AI,False,2,背景感觉有点假
10d10ab0-e2fb-4024-b682-95b4f6adc9c0,对照,real_14,1,AI,False,1,手看起来有点奇怪
10d10ab0-e2fb-4024-b682-95b4f6adc9c0,对照,ai_02,13,Real,False,5,直觉判断
10d10ab0-e2fb-4024-b682-95b4f6adc9c0,对照,real_02,16,Real,True,3,感觉像AI生成的
11d78bc7-04c6-48a0-b2c8-79a457cbc49d,对照,ai_02,14,Real,False,3,第一印象判断
165b420a-6dd8-450e-b149-9056d0e313a6,对照,real_14,1,Real,True,2,背景感觉有点假
165b420a-6dd8-450e-b149-9056d0e313a6,对照,ai_16,10,AI,True,1,感觉像AI生成的
165b420a-6dd8-450e-b149-9056d0e313a6,对照,real_02,17,Real,True,5,看起来比较真实
165b420a-6dd8-450e-b149-9056d0e313a6,对照,real_15,21,Real,True,4,看着太光滑了
17428a45-12a0-4541-84ac-656e13bdd79a,对照,real_01,7,AI,False,1,看起来比较真实
17428a45-12a0-4541-84ac-656e13bdd79a,对照,real_15,11,Real,True,4,直觉判断
17428a45-12a0-4541-84ac-656e13bdd79a,对照,ai_16,19,Real,False,2,第一印象判断
1f9cdaee-12e7-42bd-9298-eacdbbc99c6e,对照,real_11,4,Real,True,5,感觉像AI生成的
1f9cdaee-12e7-42bd-9298-eacdbbc99c6e,对照,ai_04,13,Real,False,3,背景感觉有点假
1f9cdaee-12e7-42bd-9298-eacdbbc99c6e,对照,real_05,18,AI,False,3,看着太光滑了
21937e1a-04d7-4c7d-843c-8186ad696cd7,对照,real_02,10,AI,False,1,直觉判断
287859ec-37c2-447d-94bf-b60d081d4c3b,对照,real_05,2,AI,False,3,背景感觉有点假
287859ec-37c2-447d-94bf-b60d081d4c3b,对照,real_06,5,Real,True,4,第一印象判断
287859ec-37c2-447d-94bf-b60d081d4c3b,对照,real_11,20,Real,True,5,看起来比较真实
297ce686-f0eb-48dc-8188-100a44e4a674,对照,ai_13,3,AI,True,5,手看起来有点奇怪
297ce686-f0eb-48dc-8188-100a44e4a674,对照,real_02,14,Real,True,3,看着太光滑了
297ce686-f0eb-48dc-8188-100a44e4a674,对照,real_11,16,Real,True,5,手看起来有点奇怪
297ce686-f0eb-48dc-8188-100a44e4a674,对照,real_12,20,AI,False,4,背景感觉有点假
2cba8318-d156-4af9-b961-86c0f2ee6165,对照,ai_16,3,Real,False,3,背景感觉有点假
2cba8318-d156-4af9-b961-86c0f2ee6165,对照,real_03,20,AI,False,2,感觉像AI生成的
315a452a-fc42-496a-be60-ab9a20b4893b,对照,real_14,5,AI,False,3,看着太光滑了
315a452a-fc42-496a-be60-ab9a20b4893b,对照,real_15,10,Real,True,4,看着太光滑了
315a452a-fc42-496a-be60-ab9a20b4893b,对照,real_04,13,Real,True,3,看着太光滑了
34326b64-b44c-4477-8236-936027e28672,对照,real_11,5,Real,True,5,看着太光滑了
34326b64-b44c-4477-8236-936027e28672,对照,ai_02,6,Real,False,5,看着太光滑了
3670aa0d-11f6-436d-bd33-5597d7481884,对照,real_02,6,Real,True,5,背景感觉有点假
37f4170f-4493-47f7-aab3-decf26620f4f,对照,real_15,3,AI,False,3,看着太光滑了
37f4170f-4493-47f7-aab3-decf26620f4f,对照,real_01,5,Real,True,4,看起来比较真实
3def5a46-c3db-468c-b76f-f5e2d38fc8dd,对照,real_06,1,Real,True,5,感觉像AI生成的
41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,对照,real_01,18,AI,False,4,看起来比较真实
41f28bf0-ae5c-41b0-8273-c20eaa3e21ca,对照,ai_09,19,AI,True,5,手看起来有点奇怪
49b70791-365c-4f01-8a9e-5f6aef742c47,对照,real_05,12,AI,False,1,背景感觉有点假
49b70791-365c-4f01-8a9e-5f6aef742c47,对照,real_06,17,Real,True,5,直觉判断
49b70791-365c-4f01-8a9e-5f6aef742c47,对照,real_15,21,AI,False,5,感觉像AI生成的
50da05a7-4a60-4c9d-a069-f350457f0c3f,对照,ai_01,13,AI,True,2,背景感觉有点假
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,ai_18,1,AI,True,5,感觉背景和人物的描线不像是一个画家画的
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,ai_13,2,AI,True,2,感觉后面两辆车要撞上了 后面还有一辆车都在人行道上了
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,real_14,3,Real,True,4,感觉这张图十分有整体感，然后又有点丑（像是某奇怪赛博朋克那一波热度手游的CG）
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,ai_02,4,Real,False,5,我感觉衣服上的设计有点厉害 不像是AI能够设计出来的 我感觉AI不会细化到这样的服装设计
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,ai_11,5,AI,True,3,背景感觉有点潦草
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,real_02,6,Real,True,5,我感觉我无法用语言反推出这个图片的prompt
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,ai_16,7,Real,False,4,光影的处理像是人画的
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,ai_06,9,AI,True,5,感觉画面有点没有逻辑 而且那么大的灯光 月亮怎么那么清晰的
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,ai_04,11,AI,True,5,这有点太AI了
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,real_06,12,Real,True,5,感觉很细节 书上也是认识的电影 背景后面还有回头聊天的人
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,real_20,13,Real,True,5,感觉就是纯新手画 没有乱起八糟的细节 光影也很像人手画的
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,real_15,14,Real,True,5,手绘感很重呀
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,ai_08,15,Real,False,5,衣服和背景吧 感觉像是真的拍的
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,ai_01,16,AI,True,5,我感觉这个画有各种奇怪的细节 人也长得太标准了
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,real_04,17,Real,True,5,光影 背景细节
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,real_01,22,Real,True,5,太好看了 我完全不相信AI可以做到这样
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,ai_09,23,AI,True,5,感觉在模仿迪士尼 但是法杖特效有有些乱
56dc546a-a002-4cab-a548-8d8c8a24ca70,对照,real_11,24,Real,True,5,色调和细节吧
5bfb62b1-4ff5-4ed4-8920-a75f1cc434aa,对照,ai_19,11,AI,True,5,手看起来有点奇怪
5bfb62b1-4ff5-4ed4-8920-a75f1cc434aa,对照,real_02,19,Real,True,4,手看起来有点奇怪
6a8ca942-3de8-4ff3-8227-ca9c1733a244,对照,ai_15,20,AI,True,0,沙发太破，与环境不太符，不是很确定
7a150c25-4f31-47a6-a712-dd5a1078ee15,对照,real_03,1,AI,False,0,手指数量有问题
7c60fb83-1002-4feb-8162-fcbccae202c8,对照,ai_02,6,Real,False,2,背景感觉有点假
7c60fb83-1002-4feb-8162-fcbccae202c8,对照,ai_04,8,AI,True,5,手看起来有点奇怪
7c60fb83-1002-4feb-8162-fcbccae202c8,对照,real_12,20,Real,True,4,看起来比较真实
833b08c0-b7cf-4249-b2cb-a73bdd0b1f48,对照,ai_01,7,AI,True,0,有点突兀，图右边的头发太长了。
833b08c0-b7cf-4249-b2cb-a73bdd0b1f48,对照,real_01,13,AI,False,0,太抽象了，很AI
839ae30e-5b0e-4ff1-9cfb-58e893ea128a,对照,real_14,1,AI,False,1,直觉判断
839ae30e-5b0e-4ff1-9cfb-58e893ea128a,对照,real_02,11,Real,True,1,直觉判断
839ae30e-5b0e-4ff1-9cfb-58e893ea128a,对照,ai_08,21,Real,False,2,看起来比较真实
8f21d525-c20e-4516-a80c-a6efc857158e,对照,ai_02,4,AI,True,5,感觉像AI生成的
9fc0a60e-aa1c-4cab-94f7-0bcd13b5dbf7,对照,ai_13,8,Real,False,2,看起来比较真实
9fc0a60e-aa1c-4cab-94f7-0bcd13b5dbf7,对照,ai_02,21,AI,True,3,看着太光滑了
a0fd334a-554a-4e69-a6db-6f1e8586ca5f,对照,ai_04,3,AI,True,1,看着太光滑了
a0fd334a-554a-4e69-a6db-6f1e8586ca5f,对照,real_01,4,AI,False,1,手看起来有点奇怪
a0fd334a-554a-4e69-a6db-6f1e8586ca5f,对照,real_03,6,AI,False,3,直觉判断
a0fd334a-554a-4e69-a6db-6f1e8586ca5f,对照,real_20,10,Real,True,3,看着太光滑了
a0fd334a-554a-4e69-a6db-6f1e8586ca5f,对照,real_04,16,AI,False,3,直觉判断
a0fd334a-554a-4e69-a6db-6f1e8586ca5f,对照,real_12,17,Real,True,1,直觉判断
a0fd334a-554a-4e69-a6db-6f1e8586ca5f,对照,real_02,18,Real,True,5,第一印象判断
a65142a1-6733-4338-b43f-ac7ab61af9bc,对照,ai_08,12,AI,True,5,手看起来有点奇怪
a65142a1-6733-4338-b43f-ac7ab61af9bc,对照,real_04,14,Real,True,5,感觉像AI生成的
b1ae4b31-7866-444a-8d59-c3310d967d7d,对照,ai_04,5,AI,True,4,看着太光滑了
b1ae4b31-7866-444a-8d59-c3310d967d7d,对照,real_20,6,Real,True,4,手看起来有点奇怪
b1ae4b31-7866-444a-8d59-c3310d967d7d,对照,ai_13,11,AI,True,4,感觉像AI生成的
b4033051-7aa8-4633-ba36-f1f34b4a84a2,对照,real_11,4,AI,False,3,背景感觉有点假
b4033051-7aa8-4633-ba36-f1f34b4a84a2,对照,real_02,7,AI,False,1,第一印象判断
b4033051-7aa8-4633-ba36-f1f34b4a84a2,对照,ai_08,8,Real,False,4,看着太光滑了
b4033051-7aa8-4633-ba36-f1f34b4a84a2,对照,real_15,13,AI,False,2,背景感觉有点假
b4a0305b-b2de-4bc8-be9c-c9ca9b85f025,对照,ai_16,1,Real,False,0,不逼真就不是
b4a0305b-b2de-4bc8-be9c-c9ca9b85f025,对照,real_04,2,Real,True,0,不是ai
b4a0305b-b2de-4bc8-be9c-c9ca9b85f025,对照,real_20,3,AI,False,0,不像画的
b4a0305b-b2de-4bc8-be9c-c9ca9b85f025,对照,real_11,4,Real,True,0,明显拍照拍的
b4a0305b-b2de-4bc8-be9c-c9ca9b85f025,对照,ai_09,5,AI,True,0,一眼假
b4a0305b-b2de-4bc8-be9c-c9ca9b85f025,对照,real_06,6,Real,True,0,模糊
b4a0305b-b2de-4bc8-be9c-c9ca9b85f025,对照,real_14,7,AI,False,0,画质像
b4a0305b-b2de-4bc8-be9c-c9ca9b85f025,对照,ai_04,8,AI,True,0,像
b4a0305b-b2de-4bc8-be9c-c9ca9b85f025,对照,ai_01,9,Real,False,0,像画的
b4a0305b-b2de-4bc8-be9c-c9ca9b85f025,对照,ai_02,10,AI,True,0,一眼真人
b4a0305b-b2de-4bc8-be9c-c9ca9b85f025,对照,ai_08,11,AI,True,0,假的
b4a0305b-b2de-4bc8-be9c-c9ca9b85f025,对照,ai_13,12,AI,True,0,假的
b4a0305b-b2de-4bc8-be9c-c9ca9b85f025,对照,real_01,13,Real,True,0,像画出来的
b4a0305b-b2de-4bc8-be9c-c9ca9b85f025,对照,real_15,14,AI,False,0,太假
b8da76a4-8770-471e-bf9a-b40fc9b8409e,对照,ai_08,2,AI,True,5,看着太光滑了
b8da76a4-8770-471e-bf9a-b40fc9b8409e,对照,ai_19,3,AI,True,5,感觉像AI生成的
b8da76a4-8770-471e-bf9a-b40fc9b8409e,对照,ai_13,6,Real,False,4,看起来比较真实
b8da76a4-8770-471e-bf9a-b40fc9b8409e,对照,real_20,21,AI,False,3,手看起来有点奇怪
bf33a642-b7f0-403a-89bb-8e52e265f398,对照,real_01,9,AI,False,1,背景感觉有点假
bf33a642-b7f0-403a-89bb-8e52e265f398,对照,ai_09,13,Real,False,2,看着太光滑了
bf33a642-b7f0-403a-89bb-8e52e265f398,对照,real_06,20,Real,True,5,直觉判断
bf33a642-b7f0-403a-89bb-8e52e265f398,对照,ai_19,21,Real,False,3,第一印象判断
c0ca47a7-a615-4706-a662-a44c6ef9c7da,对照,real_15,5,AI,False,4,感觉像AI生成的
c0ca47a7-a615-4706-a662-a44c6ef9c7da,对照,ai_13,16,AI,True,5,背景感觉有点假
c0ca47a7-a615-4706-a662-a44c6ef9c7da,对照,ai_02,18,AI,True,4,手看起来有点奇怪
c76d0ddb-18f0-4cb3-973f-15bc63de5f98,对照,real_01,8,AI,False,2,第一印象判断
c76d0ddb-18f0-4cb3-973f-15bc63de5f98,对照,real_05,10,AI,False,1,直觉判断
c76d0ddb-18f0-4cb3-973f-15bc63de5f98,对照,real_20,16,Real,True,4,第一印象判断
c980770c-4c59-455e-9aec-f91b0d047bee,对照,ai_09,5,AI,True,2,看起来比较真实
c980770c-4c59-455e-9aec-f91b0d047bee,对照,real_20,8,AI,False,4,手看起来有点奇怪
c980770c-4c59-455e-9aec-f91b0d047bee,对照,real_12,9,AI,False,2,背景感觉有点假
c980770c-4c59-455e-9aec-f91b0d047bee,对照,ai_08,20,Real,False,5,手看起来有点奇怪
d048cec6-eb8b-4bc7-b38d-88cbfaae3f59,对照,real_12,4,Real,True,3,感觉像AI生成的
d048cec6-eb8b-4bc7-b38d-88cbfaae3f59,对照,ai_02,11,Real,False,2,背景感觉有点假
d18d0a88-3bc3-4984-9ef3-df1a04bd9d05,对照,real_01,11,AI,False,2,第一印象判断
d18d0a88-3bc3-4984-9ef3-df1a04bd9d05,对照,ai_04,14,AI,True,3,手看起来有点奇怪
d2dee2f5-9b42-4bd9-bcae-3f7dc5f60fa7,对照,real_03,13,Real,True,4,看起来比较真实
d2dee2f5-9b42-4bd9-bcae-3f7dc5f60fa7,对照,ai_19,21,Real,False,1,感觉像AI生成的
d4b4d6c9-df65-4944-b537-226499de99be,对照,real_01,8,AI,False,1,感觉像AI生成的
d4b4d6c9-df65-4944-b537-226499de99be,对照,ai_04,15,AI,True,4,感觉像AI生成的
d5b7893e-9583-4346-8e7b-13713b17001a,对照,ai_13,7,AI,True,4,手看起来有点奇怪
d5b7893e-9583-4346-8e7b-13713b17001a,对照,ai_01,9,AI,True,3,手看起来有点奇怪
d5b7893e-9583-4346-8e7b-13713b17001a,对照,real_12,17,Real,True,4,手看起来有点奇怪
d7c3883a-41c9-4409-abfd-38eacb7ea355,对照,ai_19,5,Real,False,1,看着太光滑了
d7c3883a-41c9-4409-abfd-38eacb7ea355,对照,real_11,6,AI,False,3,看起来比较真实
da53cc4c-0dac-44ec-8ee9-5bfd3f6cc094,对照,real_04,6,Real,True,4,感觉像AI生成的
da53cc4c-0dac-44ec-8ee9-5bfd3f6cc094,对照,real_01,9,Real,True,4,手看起来有点奇怪
da53cc4c-0dac-44ec-8ee9-5bfd3f6cc094,对照,ai_09,10,AI,True,5,看起来比较真实
df191463-be38-4dd8-b73c-b5d4ae1e74ac,对照,ai_02,6,Real,False,2,第一印象判断
df191463-be38-4dd8-b73c-b5d4ae1e74ac,对照,real_02,9,Real,True,4,看起来比较真实
df191463-be38-4dd8-b73c-b5d4ae1e74ac,对照,ai_19,14,AI,True,3,手看起来有点奇怪
e0ec20b4-c1ce-4a49-b377-7ca102330663,对照,real_02,1,Real,True,0,有影子这些细节
e0ec20b4-c1ce-4a49-b377-7ca102330663,对照,ai_04,2,AI,True,0,没有一些笔触细节
e0ec20b4-c1ce-4a49-b377-7ca102330663,对照,ai_08,4,AI,True,0,人物和背景有一种割离感
e0ec20b4-c1ce-4a49-b377-7ca102330663,对照,ai_16,5,Real,False,0,有一些笔触
e0ec20b4-c1ce-4a49-b377-7ca102330663,对照,real_16,6,Real,True,0,有一些摄影手法
e0ec20b4-c1ce-4a49-b377-7ca102330663,对照,ai_15,9,Real,False,0,背景和人物比较和谐
e0ec20b4-c1ce-4a49-b377-7ca102330663,对照,real_01,15,Real,True,0,细节比较多
e80d74e6-5b56-4c1e-8d61-219ed597b1ef,对照,real_05,7,AI,False,1,看起来比较真实
e80d74e6-5b56-4c1e-8d61-219ed597b1ef,对照,ai_09,21,AI,True,3,直觉判断
ebb55a5b-7103-434b-8f8e-822d0ba81dae,对照,real_02,6,AI,False,1,直觉判断
ebb55a5b-7103-434b-8f8e-822d0ba81dae,对照,real_03,15,Real,True,5,背景感觉有点假
ebb55a5b-7103-434b-8f8e-822d0ba81dae,对照,ai_16,21,Real,False,1,看着太光滑了
f5231de7-3c41-4203-bccd-c96f36a3c1d3,对照,real_02,4,Real,True,3,直觉判断
f5231de7-3c41-4203-bccd-c96f36a3c1d3,对照,ai_19,14,AI,True,5,直觉判断
f5524fc8-c780-4e9b-97cc-4d794e161962,对照,real_16,2,Real,True,5,手看起来有点奇怪
f5524fc8-c780-4e9b-97cc-4d794e161962,对照,ai_08,5,AI,True,5,看起来比较真实
f5524fc8-c780-4e9b-97cc-4d794e161962,对照,real_12,11,Real,True,5,第一印象判断
f5524fc8-c780-4e9b-97cc-4d794e161962,对照,ai_01,16,Real,False,1,第一印象判断
f5524fc8-c780-4e9b-97cc-4d794e161962,对照,real_15,17,AI,False,1,第一印象判断
fa154827-8602-4668-8cc5-11d7cc80b637,对照,ai_04,8,Real,False,1,直觉判断
fa154827-8602-4668-8cc5-11d7cc80b637,对照,real_11,10,Real,True,2,看起来比较真实
fa154827-8602-4668-8cc5-11d7cc80b637,对照,real_15,19,AI,False,4,直觉判断
08307a9b-d4ea-4fb4-8178-c448ae46cc96,,ai_08,4,Real,False,1,第一印象判断
08307a9b-d4ea-4fb4-8178-c448ae46cc96,,real_02,8,Real,True,3,手看起来有点奇怪
08307a9b-d4ea-4fb4-8178-c448ae46cc96,,real_05,17,Real,True,2,感觉像AI生成的
1dc49c65-e282-40c5-9677-6eba8fc3dbcc,,ai_04,16,AI,True,4,看起来比较真实
1dc49c65-e282-40c5-9677-6eba8fc3dbcc,,ai_15,18,Real,False,3,手看起来有点奇怪
335eb40d-f5c9-4a7b-8e8c-b04eb91bdd06,,ai_01,12,AI,True,4,看起来比较真实
335eb40d-f5c9-4a7b-8e8c-b04eb91bdd06,,ai_08,17,Real,False,3,直觉判断
b61ef6df-338f-4da2-ad41-fdf629f87c49,,real_01,1,AI,False,3,第一印象判断
b61ef6df-338f-4da2-ad41-fdf629f87c49,,ai_08,8,Real,False,3,直觉判断
b61ef6df-338f-4da2-ad41-fdf629f87c49,,real_12,11,Real,True,5,手看起来有点奇怪
b61ef6df-338f-4da2-ad41-fdf629f87c49,,ai_04,20,Real,False,1,看着太光滑了
d0e8b3e7-0714-4ca2-b9de-6a7020c497dc,,real_04,6,AI,False,2,直觉判断
d0e8b3e7-0714-4ca2-b9de-6a7020c497dc,,real_15,16,Real,True,5,第一印象判断
d0e8b3e7-0714-4ca2-b9de-6a7020c497dc,,ai_04,19,Real,False,2,直觉判断
d0e8b3e7-0714-4ca2-b9de-6a7020c497dc,,ai_13,20,AI,True,5,看着太光滑了
